id,price,square_feet,bedrooms,bathrooms,age_years,garage_spaces,pool,neighborhood,condition,description,id_squared,id_sqrt,square_feet_squared,square_feet_sqrt,bedrooms_squared,bedrooms_sqrt,bathrooms_squared,bathrooms_sqrt,age_years_squared,age_years_sqrt,neighborhood_encoded,condition_encoded,id_x_square_feet,id_x_bedrooms,square_feet_x_bedrooms,description_992,description_993,description_994,description_995,description_996,id_scaled,square_feet_scaled,bedrooms_scaled,bathrooms_scaled,age_years_scaled,garage_spaces_scaled,pool_scaled
239,340462.53315822553,4866.412397241831,4,1.2163332787883054,47.0,2.0,1,Rural,Excellent,Property in location 238,57121,15.459624833740307,23681969.620028984,69.75967601158875,16,2.0,1.4794666450879095,1.1028750059677233,2209.0,6.855654600401044,267731.6944756149,276815.30051912507,1163072.5629407975,956,19465.649588967324,0.0,0.0,0.0,0.0,0.0,-0.9058630252901486,1.5791336192643008,0.6889119851370474,-1.5595349262846268,-0.06615336164887899,0.4931843979248657,0.9416965821485118
240,129699.80573317202,1579.2071659531089,5,1.616204225434088,97.0,2.0,0,Rural,Good,Property in location 239,57600,15.491933384829668,2493895.27299765,39.73923962474759,25,2.23606797749979,2.6121160983110006,1.271300210585245,9409.0,9.848857801796104,267731.6944756149,266790.1207078561,379009.7198287461,1200,7896.035829765544,0.0,0.0,0.0,0.0,0.0,-0.9023989219429588,-1.100834297464861,1.391883398542198,-1.089602823534834,1.6918948794309165,0.4931843979248657,-1.061913167103641
241,473206.36295881146,4448.217305413566,2,2.1443231242399343,9.0,3.0,1,Rural,Good,Property in location 240,58081,15.524174696260024,19786637.196180724,66.69495712131139,4,1.4142135623730951,4.598121661150113,1.4643507517804382,81.0,3.0,267731.6944756149,266790.1207078561,1072020.3706046692,482,8896.434610827131,0.0,0.0,0.0,0.0,0.0,-0.898934818595769,1.2381906752808562,-0.7170308416732535,-0.46895251948165806,-1.4022700248695237,1.4029420251649094,0.9416965821485118
242,479267.8596511643,4061.706781725315,3,3.946148611047888,98.0,2.0,1,Suburbs,Good,Property in location 241,58564,15.556349186104045,16497461.980713416,63.7315211000437,9,1.7320508075688772,15.572088860475175,1.9864915330924238,9604.0,9.899494936611665,262766.53441198374,266790.1207078561,982933.0411775262,726,12185.120345175945,0.0,0.0,0.0,0.0,0.0,-0.895470715248579,0.923079287314183,-0.014059428268103021,1.6485697634110112,1.7270558442525124,0.4931843979248657,0.9416965821485118
243,461688.97559920186,4037.8717475050184,1,3.3545854688766408,74.0,3.0,1,Suburbs,Fair,Property in location 242,59049,15.588457268119896,16304408.249299232,63.54425031035474,1,1.0,11.253243667998312,1.8315527480464877,5476.0,8.602325267042627,262766.53441198374,265728.2894519788,981202.8346437195,243,4037.8717475050184,0.0,0.0,0.0,0.0,0.0,-0.8920066119013892,0.9036472401768358,-1.420002255078404,0.9533591869945547,0.8831926885342106,1.4029420251649094,0.9416965821485118
244,216571.41511494998,4348.089558090928,3,3.2004602394763118,10.0,0.0,0,Suburbs,Fair,Property in location 243,59536,15.620499351813308,18905882.805179365,65.94004517810804,9,1.7320508075688772,10.24294574446877,1.7889830182190976,100.0,3.1622776601683795,262766.53441198374,265728.2894519788,1060933.8521741864,732,13044.268674272786,0.0,0.0,0.0,0.0,0.0,-0.8885425085541994,1.1565592797583344,-0.014059428268103021,0.7722297657489298,-1.3671090600479276,-1.3263308565552216,-1.061913167103641
245,56955.47743799034,3996.3007619605955,3,1.348572869576338,84.0,0.0,1,Downtown,Excellent,Property in location 244,60025,15.652475842498529,15970419.780046836,63.21630139418626,9,1.7320508075688772,1.8186487845573585,1.161280702318065,7056.0,9.16515138991168,281346.191222543,276815.30051912507,979093.6866803459,735,11988.902285881786,0.0,0.0,0.0,0.0,0.0,-0.8850784052070095,0.8697555602581506,-0.014059428268103021,-1.4041257136697356,1.2348023367501697,-1.3263308565552216,0.9416965821485118
246,467743.3531644764,3430.125350851945,3,3.342987680844974,,0.0,0,Suburbs,Poor,Property in location 245,60516,15.684387141358123,11765759.922557177,58.56727201135413,9,1.7320508075688772,11.175566634281259,1.8283838986506564,,,262766.53441198374,273523.7892738089,843810.8363095784,738,10290.376052555835,0.0,0.0,0.0,0.0,0.0,-0.8816143018598196,0.40816833638491845,-0.014059428268103021,0.9397293572640256,,-1.3263308565552216,-1.061913167103641
247,242682.86674279143,1351.2284862660279,3,3.3558064345480454,85.0,1.0,1,Downtown,Fair,Property in location 246,61009,15.716233645501712,1825818.422096781,36.759059920868864,9,1.7320508075688772,11.261436826154064,1.8318860320849781,7225.0,9.219544457292887,281346.191222543,265728.2894519788,333753.4361077089,741,4053.6854587980833,0.0,0.0,0.0,0.0,0.0,-0.8781501985126298,-1.2866990379575387,-0.014059428268103021,0.9547940773514596,1.2699633015717655,-0.416573229315178,0.9416965821485118
248,484994.6685696513,936.609953863258,2,2.8033080868729847,44.0,3.0,1,Downtown,Excellent,Property in location 247,61504,15.748015748023622,877238.2056757344,30.60408394092622,4,1.4142135623730951,7.8585362299274735,1.6743082412963823,1936.0,6.6332495807108,281346.191222543,276815.30051912507,232279.268558088,496,1873.219907726516,0.0,0.0,0.0,0.0,0.0,-0.8746860951654399,-1.6247261115166578,-0.7170308416732535,0.3054928153652492,-0.1716362561136667,1.4029420251649094,0.9416965821485118
249,483628.98969016375,4667.560960825885,4,3.9710853459951156,6.0,0.0,0,Suburbs,Excellent,Property in location 248,62001,15.7797338380595,21786125.323025856,68.31955035585264,16,2.0,15.769518825177148,1.9927582256749352,36.0,2.449489742783178,262766.53441198374,276815.30051912507,1162222.6792456452,996,18670.24384330354,0.0,0.0,0.0,0.0,0.0,-0.87122199181825,1.4170155182349593,0.6889119851370474,1.6778756491918194,-1.5077529193343113,-1.3263308565552216,-1.061913167103641
250,433854.25496031204,3389.9313209870998,5,1.975761717773656,80.0,3.0,1,Suburbs,Poor,Property in location 249,62500,15.811388300841896,11491634.361009343,58.22311672340377,25,2.23606797749979,3.9036343654199075,1.4056179131519546,6400.0,8.94427190999916,262766.53441198374,273523.7892738089,847482.830246775,1250,16949.6566049355,0.0,0.0,0.0,0.0,0.0,-0.8677578884710602,0.3753992505193522,1.391883398542198,-0.6670474719847449,1.094158477463786,1.4029420251649094,0.9416965821485118
251,182502.00143131355,4145.45662209994,3,3.823817344725555,,2.0,1,Suburbs,Good,Property in location 250,63001,15.84297951775486,17184810.60571225,64.38522052536545,9,1.7320508075688772,14.621579085823992,1.9554583464562867,,,262766.53441198374,266790.1207078561,1040509.612147085,753,12436.369866299821,0.0,0.0,0.0,0.0,0.0,-0.8642937851238703,0.9913582262434667,-0.014059428268103021,1.5048049070314282,,0.4931843979248657,0.9416965821485118
252,223293.97787086637,2822.3938763527103,3,3.744193344869511,63.0,2.0,1,Downtown,Excellent,Property in location 251,63504,15.874507866387544,7965907.193273278,53.12620705784209,9,1.7320508075688772,14.018983803765135,1.9349918203624301,3969.0,7.937253933193772,281346.191222543,276815.30051912507,711243.256840883,756,8467.18162905813,0.0,0.0,0.0,0.0,0.0,-0.8608296817766805,-0.08729840178583348,-0.014059428268103021,1.4112300324485898,0.49642207549665557,0.4931843979248657,0.9416965821485118
253,433011.5021825856,1292.6943936420569,3,1.0344419792481334,1.0,0.0,1,Rural,Excellent,Property in location 252,64009,15.905973720586866,1671058.7953536052,35.95405948765809,9,1.7320508075688772,1.0700702084307956,1.017075208255581,1.0,1.0,267731.6944756149,276815.30051912507,327051.6815914404,759,3878.083180926171,0.0,0.0,0.0,0.0,0.0,-0.8573655784294906,-1.3344202720240823,-0.014059428268103021,-1.77329529467799,-1.6835577434422908,-1.3263308565552216,0.9416965821485118
254,192614.90232032494,1325.7803272507117,4,2.3503495794244333,75.0,,0,Suburbs,Excellent,Property in location 253,64516,15.937377450509228,1757693.4761250042,36.41126648787037,16,2.0,5.524143145500611,1.5330849876717316,5625.0,8.660254037844387,262766.53441198374,276815.30051912507,336748.20312168077,1016,5303.121309002847,0.0,0.0,0.0,0.0,0.0,-0.8539014750823007,-1.307446221325257,0.6889119851370474,-0.22682828885406472,0.9183536533558065,,-1.061913167103641
255,126271.73600874162,3679.3742063616796,1,3.93131269915472,41.0,0.0,1,Suburbs,Good,Property in location 254,65025,15.968719422671311,13537794.550439639,60.65784538179443,1,1.0,15.45521953853517,1.9827538170823729,1681.0,6.4031242374328485,262766.53441198374,266790.1207078561,938240.4226222283,255,3679.3742063616796,0.0,0.0,0.0,0.0,0.0,-0.8504373717351109,0.6113740655829326,-1.420002255078404,1.6311344600196325,-0.27711915057845443,-1.3263308565552216,0.9416965821485118
256,300560.5681062576,2607.2847585777436,1,1.3093640872242274,81.0,2.0,1,Suburbs,Good,Property in location 255,65536,16.0,6797933.812311802,51.0615781050463,1,1.0,1.7144343129125341,1.1442744807187772,6561.0,9.0,262766.53441198374,266790.1207078561,667464.8981959024,256,2607.2847585777436,0.0,0.0,0.0,0.0,0.0,-0.846973268387921,-0.2626709427959423,-1.420002255078404,-1.4502042439844376,1.129319442285382,0.4931843979248657,0.9416965821485118
257,471269.6483723514,1642.2038521414142,2,2.6433540831499585,53.0,0.0,0,Downtown,Poor,Property in location 256,66049,16.0312195418814,2696833.4919881,40.52411445227908,4,1.4142135623730951,6.987320808905557,1.6258395010424487,2809.0,7.280109889280518,281346.191222543,273523.7892738089,422046.39000034344,514,3284.4077042828285,0.0,0.0,0.0,0.0,0.0,-0.8435091650407311,-1.0494748337362378,-0.7170308416732535,0.11751336363630055,0.1448124272806965,-1.3263308565552216,-1.061913167103641
258,363213.4085037378,2864.6970963140348,1,3.936872521123312,74.0,3.0,1,Downtown,Fair,Property in location 257,66564,16.06237840420901,8206489.453630062,53.52286517287761,1,1.0,15.498965247575825,1.9841553671835561,5476.0,8.602325267042627,281346.191222543,265728.2894519788,739091.850849021,258,2864.6970963140348,0.0,0.0,0.0,0.0,0.0,-0.8400450616935413,-0.05280975130804149,-1.420002255078404,1.637668415163239,0.8831926885342106,1.4029420251649094,0.9416965821485118
259,306527.5265402142,1069.6775357155632,3,2.6664862723175804,15.0,2.0,1,Rural,Good,Property in location 258,67081,16.09347693943108,1144210.0304145198,32.70592508576333,9,1.7320508075688772,7.110149040458105,1.6329379266578323,225.0,3.872983346207417,267731.6944756149,266790.1207078561,277046.4817503309,777,3209.0326071466898,0.0,0.0,0.0,0.0,0.0,-0.8365809583463515,-1.5162397758517865,-0.014059428268103021,0.14469853022049856,-1.1913042359399482,0.4931843979248657,0.9416965821485118
260,93729.42219684584,3244.279888040475,3,1.5694459089164678,17.0,1.0,1,Suburbs,Fair,Property in location 259,67600,16.1245154965971,10525351.991943916,56.95858046019471,9,1.7320508075688772,2.463160461014638,1.2527752826889855,289.0,4.123105625617661,262766.53441198374,265728.2894519788,843512.7708905234,780,9732.839664121424,0.0,0.0,0.0,0.0,0.0,-0.8331168549991615,0.2566536475350343,-0.014059428268103021,-1.1445536375073984,-1.1209823062967563,-0.416573229315178,0.9416965821485118
261,326753.2520146264,1929.7722986274102,3,2.746549690277769,98.0,2.0,1,Downtown,Fair,Property in location 260,68121,16.15549442140351,3724021.1245497186,43.92917366201429,9,1.7320508075688772,7.543535201164909,1.6572717611417171,9604.0,9.899494936611665,281346.191222543,265728.2894519788,503670.56994175405,783,5789.316895882231,0.0,0.0,0.0,0.0,0.0,-0.8296527516519717,-0.8150281970886137,-0.014059428268103021,0.2387898130980609,1.7270558442525124,0.4931843979248657,0.9416965821485118
262,495524.2325469185,4149.74822267619,2,1.6133217218486404,58.0,1.0,0,Rural,Good,Property in location 261,68644,16.186414056238647,17220410.3116042,64.41853943296286,4,1.4142135623730951,2.602806978188662,1.2701660213722616,3364.0,7.615773105863909,267731.6944756149,266790.1207078561,1087234.0343411618,524,8299.49644535238,0.0,0.0,0.0,0.0,0.0,-0.8261886483047819,0.9948570500304006,-0.7170308416732535,-1.0929903688977962,0.32061725138867603,-0.416573229315178,-1.061913167103641
263,113037.80685643581,2103.52022747901,3,2.5591127886834526,89.0,0.0,1,Suburbs,Excellent,Property in location 262,69169,16.217274740226856,4424797.347413345,45.8641496975471,9,1.7320508075688772,6.549058265203198,1.5997227224376893,7921.0,9.433981132056603,262766.53441198374,276815.30051912507,553225.8198269797,789,6310.56068243703,0.0,0.0,0.0,0.0,0.0,-0.822724544957592,-0.6733762945884835,-0.014059428268103021,0.018512200938482694,1.4106071608581492,-1.3263308565552216,0.9416965821485118
264,283248.3435636815,2711.924626143565,1,1.2221266537370439,15.0,0.0,0,Downtown,Poor,Property in location 263,69696,16.24807680927192,7354535.177883916,52.0761425812585,1,1.0,1.4935935577745043,1.105498373466485,225.0,3.872983346207417,281346.191222543,273523.7892738089,715948.1013019012,264,2711.924626143565,0.0,0.0,0.0,0.0,0.0,-0.8192604416104021,-0.1773609398737185,-1.420002255078404,-1.5527264974789943,-1.1913042359399482,-1.3263308565552216,-1.061913167103641
265,444817.88236757996,848.8062676140227,4,2.816448007643214,5.0,3.0,1,Suburbs,Fair,Property in location 264,70225,16.278820596099706,720472.0799408478,29.134279939858178,16,2.0,7.932379379757429,1.6782276388032744,25.0,2.23606797749979,262766.53441198374,265728.2894519788,224933.660917716,1060,3395.2250704560906,0.0,0.0,0.0,0.0,0.0,-0.8157963382632123,-1.6963100393708528,0.6889119851370474,0.3209349740149731,-1.5429138841559071,1.4029420251649094,0.9416965821485118
266,383345.877989392,1104.2769287371473,4,2.5503698173844747,56.0,1.0,1,Suburbs,Excellent,Property in location 265,70756,16.30950643030009,1219427.5353411466,33.23066247815633,16,2.0,6.504386205425718,1.5969877323838386,3136.0,7.483314773547883,262766.53441198374,276815.30051912507,293737.6630440812,1064,4417.107714948589,0.0,0.0,0.0,0.0,0.0,-0.8123322349160224,-1.4880318433644693,0.6889119851370474,0.008237378720780264,0.2502953217454842,-0.416573229315178,0.9416965821485118
267,363657.08344787057,2448.472936908076,5,3.220484106284389,46.0,,1,Downtown,Good,Property in location 266,71289,16.34013463836819,5995019.722771259,49.48204661195893,25,2.23606797749979,10.37151787883036,1.7945707303654512,2116.0,6.782329983125268,281346.191222543,266790.1207078561,653742.2741544563,1335,12242.36468454038,0.0,0.0,0.0,0.0,0.0,-0.8088681315688325,-0.3921458483542925,1.391883398542198,0.7957620026199349,-0.10131432647047489,,0.9416965821485118
268,366117.8377941992,2815.7431058119187,1,2.892101413476355,47.0,1.0,0,Downtown,Fair,Property in location 267,71824,16.3707055437449,7928409.23792735,53.06357607447804,1,1.0,8.36425058583193,1.7006179504745782,2209.0,6.855654600401044,281346.191222543,265728.2894519788,754619.1523575942,268,2815.7431058119187,0.0,0.0,0.0,0.0,0.0,-0.8054040282216427,-0.0927205918885979,-1.420002255078404,0.4098435691043895,-0.06615336164887899,-0.416573229315178,-1.061913167103641
269,211771.01804888982,3320.0863021010755,3,2.64881880559227,41.0,0.0,1,Downtown,Fair,Property in location 268,72361,16.401219466856727,11022973.053399194,57.620190056099915,9,1.7320508075688772,7.01624106485926,1.627519218194449,1681.0,6.4031242374328485,281346.191222543,265728.2894519788,893103.2152651893,807,9960.258906303226,0.0,0.0,0.0,0.0,0.0,-0.8019399248744529,0.318456529701004,-0.014059428268103021,0.12393555692091134,-0.27711915057845443,-1.3263308565552216,0.9416965821485118
270,182116.329919022,2024.9828305790736,4,3.0693365477443635,75.0,2.0,1,Suburbs,Fair,Property in location 269,72900,16.431676725154983,4100555.464140037,44.999809228252,16,2.0,9.420826843319288,1.7519522104624783,5625.0,8.660254037844387,262766.53441198374,265728.2894519788,546745.3642563499,1080,8099.931322316294,0.0,0.0,0.0,0.0,0.0,-0.7984758215272629,-0.737405671869785,0.6889119851370474,0.6181319682150315,0.9183536533558065,0.4931843979248657,0.9416965821485118
271,414212.5199653311,3718.923921731479,1,1.4318257407166926,59.0,0.0,0,Suburbs,Excellent,Property in location 270,73441,16.46207763315433,13830395.135626644,60.98298059074744,1,1.0,2.0501249517789053,1.196589211348946,3481.0,7.681145747868608,262766.53441198374,276815.30051912507,1007828.3827892308,271,3718.923921731479,0.0,0.0,0.0,0.0,0.0,-0.7950117181800731,0.643617859580936,-1.420002255078404,-1.3062861553744418,0.35577821621027195,-1.3263308565552216,-1.061913167103641
272,414551.02760563133,4412.51406819466,4,2.786078983775812,76.0,3.0,0,Rural,Excellent,Property in location 271,73984,16.492422502470642,19470280.402015783,66.42675717054581,16,2.0,7.762236103837262,1.669155170670424,5776.0,8.717797887081348,267731.6944756149,276815.30051912507,1200203.8265489475,1088,17650.05627277864,0.0,0.0,0.0,0.0,0.0,-0.7915476148328833,1.209082809012182,0.6889119851370474,0.2852450111302509,0.9535146181774025,1.4029420251649094,-1.061913167103641
273,440182.54336104664,4075.3741533520692,3,1.516331808468333,3.0,2.0,0,Suburbs,Excellent,Property in location 272,74529,16.522711641858304,16608674.489810096,63.83865720198123,9,1.7320508075688772,2.2992621533728452,1.2313942538717375,9.0,1.7320508075688772,262766.53441198374,276815.30051912507,1112577.143865115,819,12226.122460056207,0.0,0.0,0.0,0.0,0.0,-0.7880835114856933,0.9342219190905859,-0.014059428268103021,-1.206973828618122,-1.613235813799099,0.4931843979248657,-1.061913167103641
274,460958.2486504121,966.3990664631,4,3.7765666235556425,1.0,3.0,0,Downtown,Fair,Property in location 273,75076,16.55294535724685,933927.1556607512,31.08695974943674,16,2.0,14.262455462154467,1.9433390397858121,1.0,1.0,281346.191222543,265728.2894519788,264793.3442108894,1096,3865.5962658524,0.0,0.0,0.0,0.0,0.0,-0.7846194081385035,-1.6004398682132206,0.6889119851370474,1.4492754144736941,-1.6835577434422908,1.4029420251649094,-1.061913167103641
275,280104.079487422,2818.129178482882,5,1.2050023145368125,89.0,2.0,1,Suburbs,Fair,Property in location 274,75625,16.583123951777,7941852.066616602,53.08605446332287,25,2.23606797749979,1.4520305780390752,1.0977259742471308,7921.0,9.433981132056603,262766.53441198374,265728.2894519788,774985.5240827925,1375,14090.64589241441,0.0,0.0,0.0,0.0,0.0,-0.7811553047913137,-0.09077529253694819,1.391883398542198,-1.572851182195571,1.4106071608581492,0.4931843979248657,0.9416965821485118
276,275682.33260923985,1240.7067493563345,5,2.2911242490723795,58.0,1.0,1,Rural,Poor,Property in location 275,76176,16.61324772583615,1539353.2378983623,35.22366746033602,25,2.23606797749979,5.249250324687475,1.5136460118113415,3364.0,7.615773105863909,267731.6944756149,273523.7892738089,342435.0628223483,1380,6203.533746781673,0.0,0.0,0.0,0.0,0.0,-0.7776912014441238,-1.376804367007237,1.391883398542198,-0.29643045490751907,0.32061725138867603,-0.416573229315178,0.9416965821485118
277,409232.8305350488,1816.5890666226155,4,3.0873924329663347,26.0,3.0,1,Rural,Poor,Property in location 276,76729,16.64331697709324,3299995.836972825,42.62146251154007,16,2.0,9.531992035137783,1.757097730055541,676.0,5.0990195135927845,267731.6944756149,273523.7892738089,503195.1714544645,1108,7266.356266490462,0.0,0.0,0.0,0.0,0.0,-0.7742270980969339,-0.9073033698090118,0.6889119851370474,0.6393514145902794,-0.804533622902393,1.4029420251649094,0.9416965821485118
278,342483.76884999435,4943.982891722015,1,2.3740666350047763,26.0,0.0,1,Downtown,Excellent,Property in location 277,77284,16.673332000533065,24442966.833639976,70.31346166789127,1,1.0,5.636192387442902,1.5408006473923797,676.0,5.0990195135927845,281346.191222543,276815.30051912507,1374427.24389872,278,4943.982891722015,0.0,0.0,0.0,0.0,0.0,-0.7707629947497441,1.642374707625008,-1.420002255078404,-0.1989557817529744,-0.804533622902393,-1.3263308565552216,0.9416965821485118
279,365885.0947659665,1398.4812801863554,1,1.2762857596987072,78.0,1.0,0,Downtown,Excellent,Property in location 278,77841,16.703293088490067,1955749.8910316676,37.39627361364171,1,1.0,1.628905340409706,1.1297281795629899,6084.0,8.831760866327848,281346.191222543,276815.30051912507,390176.27717199316,279,1398.4812801863554,0.0,0.0,0.0,0.0,0.0,-0.7672988914025543,-1.2481751361101796,-1.420002255078404,-1.4890782060462122,1.0238365478205942,-0.416573229315178,-1.061913167103641
280,408106.7012462455,2895.3302444956953,1,2.660137048380122,71.0,0.0,1,Rural,Good,Property in location 279,78400,16.73320053068151,8382937.224691503,53.80827301164474,1,1.0,7.076329116164507,1.6309926573654836,5041.0,8.426149773176359,267731.6944756149,266790.1207078561,810692.4684587946,280,2895.3302444956953,0.0,0.0,0.0,0.0,0.0,-0.7638347880553643,-0.0278353890340208,-1.420002255078404,0.13723686244796532,0.7777097940694229,-1.3263308565552216,0.9416965821485118
281,450502.4038179048,3396.2540841361,4,2.9248957264820636,6.0,2.0,1,Rural,Excellent,Property in location 280,78961,16.76305461424021,11534541.80401114,58.27738913280261,16,2.0,8.555015010793038,1.7102326527353124,36.0,2.449489742783178,267731.6944756149,276815.30051912507,954347.3976422441,1124,13585.0163365444,0.0,0.0,0.0,0.0,0.0,-0.7603706847081745,0.3805540252267882,0.6889119851370474,0.4483837546274429,-1.5077529193343113,0.4931843979248657,0.9416965821485118
282,202097.82058319112,3750.3528762852366,1,3.111376932971523,62.0,2.0,1,Rural,Poor,Property in location 281,79524,16.792855623746664,14065146.696660947,61.24012472460549,1,1.0,9.68066641902728,1.7639095591814007,3844.0,7.874007874011811,267731.6944756149,273523.7892738089,1057599.5111124367,282,3750.3528762852366,0.0,0.0,0.0,0.0,0.0,-0.7569065813609847,0.6692410208787745,-1.420002255078404,0.6675382248984183,0.46126111067505965,0.4931843979248657,0.9416965821485118
283,219012.3286879748,3150.5244706450394,3,2.1197794433882766,45.0,0.0,1,Downtown,Poor,Property in location 282,80089,16.822603841260722,9925804.440133207,56.12953296300477,9,1.7320508075688772,4.493464888611512,1.455946236434669,2025.0,6.708203932499369,281346.191222543,273523.7892738089,891598.4251925461,849,9451.573411935118,0.0,0.0,0.0,0.0,0.0,-0.7534424780137948,0.18021743714946822,-0.014059428268103021,-0.4977964843873064,-0.1364752912920708,-1.3263308565552216,0.9416965821485118
284,92291.87292839105,841.0375591605714,5,2.6909799130862866,62.0,,0,Rural,Poor,Property in location 283,80656,16.852299546352718,707344.1759187717,29.000647564503993,25,2.23606797749979,7.241372892633879,1.64042065126183,3844.0,7.874007874011811,267731.6944756149,273523.7892738089,238854.6668016023,1420,4205.187795802857,0.0,0.0,0.0,0.0,0.0,-0.7499783746666049,-1.7026436534730396,1.391883398542198,0.17348368754935134,0.46126111067505965,,-1.061913167103641
285,310226.0634482783,2171.137494624766,3,2.3520594248167392,11.0,1.0,1,Rural,Fair,Property in location 284,81225,16.881943016134134,4713838.020565506,46.59546645999765,9,1.7320508075688772,5.53218353786925,1.5336425348876899,121.0,3.3166247903554,267731.6944756149,265728.2894519788,618774.1859680583,855,6513.412483874298,0.0,0.0,0.0,0.0,0.0,-0.7465142713194151,-0.6182497984261223,-0.014059428268103021,-0.22481886244456084,-1.3319480952263318,-0.416573229315178,0.9416965821485118
286,66174.02320853394,2974.388902215788,1,3.01616811625676,12.0,0.0,1,Downtown,Fair,Property in location 285,81796,16.911534525287763,8846989.341624442,54.53795836127154,1,1.0,9.097270105523853,1.7367118690953776,144.0,3.4641016151377544,281346.191222543,265728.2894519788,850675.2260337154,286,2974.388902215788,0.0,0.0,0.0,0.0,0.0,-0.7430501679722252,0.03661895784180769,-1.420002255078404,0.5556479267549985,-1.2967871304047358,-1.3263308565552216,0.9416965821485118
287,259519.10815960707,1169.0392964083,3,2.7506709019744555,42.0,3.0,1,Suburbs,Excellent,Property in location 286,82369,16.941074346097416,1366652.8765468132,34.191216655865,9,1.7320508075688772,7.566190410968964,1.6585146673980473,1764.0,6.48074069840786,262766.53441198374,276815.30051912507,335514.2780691821,861,3507.1178892249,0.0,0.0,0.0,0.0,0.0,-0.7395860646250353,-1.435232868138312,-0.014059428268103021,0.24363309990033136,-0.24195818575685854,1.4029420251649094,0.9416965821485118
288,294190.08561840944,2272.6331110785595,1,2.5772686586774047,16.0,3.0,0,Suburbs,Good,Property in location 287,82944,16.97056274847714,5164861.257570612,47.67214187634703,1,1.0,6.642313739000829,1.6053873858596885,256.0,4.0,262766.53441198374,266790.1207078561,654518.3359906252,288,2272.6331110785595,0.0,0.0,0.0,0.0,0.0,-0.7361219612778455,-0.535503216863225,-1.420002255078404,0.03984915035948604,-1.1561432711183521,1.4029420251649094,-1.061913167103641
289,178943.56345772799,939.4530569237396,4,1.7485731005147458,62.0,0.0,0,Rural,Good,Property in location 288,83521,17.0,882572.0461633592,30.650498477573567,16,2.0,3.057507887843751,1.3223362282395297,3844.0,7.874007874011811,267731.6944756149,266790.1207078561,271501.9334509607,1156,3757.8122276949584,0.0,0.0,0.0,0.0,0.0,-0.7326578579306556,-1.6224082078720905,0.6889119851370474,-0.9340416748015639,0.46126111067505965,-1.3263308565552216,-1.061913167103641
290,315874.96725605486,1130.029688051087,3,1.0060555532447018,80.0,3.0,1,Suburbs,Good,Property in location 289,84100,17.029386365926403,1276967.0958768371,33.615914208170615,9,1.7320508075688772,1.012147776214503,1.003023206732876,6400.0,8.94427190999916,262766.53441198374,266790.1207078561,327708.60953481524,870,3390.0890641532615,0.0,0.0,0.0,0.0,0.0,-0.7291937545834657,-1.4670363277600025,-0.014059428268103021,-1.8066552898795436,1.094158477463786,1.4029420251649094,0.9416965821485118
291,63725.11247257224,2467.0777600467036,4,1.522245025934288,35.0,0.0,1,Suburbs,Fair,Property in location 290,84681,17.05872210923198,6086472.67411706,49.669686530586276,16,2.0,2.3172299189816807,1.2337929428936965,1225.0,5.916079783099616,262766.53441198374,265728.2894519788,717919.6281735908,1164,9868.311040186814,0.0,0.0,0.0,0.0,0.0,-0.7257296512362759,-0.3769778483056935,0.6889119851370474,-1.2000245597575,-0.4880849395080299,-1.3263308565552216,0.9416965821485118
292,66806.68493714649,1357.4061669808534,4,1.351198124272506,84.0,1.0,1,Suburbs,Poor,Property in location 291,85264,17.08800749063506,1842551.5021576525,36.84299345846987,16,2.0,1.8257363710375385,1.162410480111267,7056.0,9.16515138991168,262766.53441198374,273523.7892738089,396362.6007584092,1168,5429.624667923414,0.0,0.0,0.0,0.0,0.0,-0.722265547889086,-1.281662544964055,0.6889119851370474,-1.4010404896243966,1.2348023367501697,-0.416573229315178,0.9416965821485118
293,420170.2522968462,3183.671562698544,2,2.3472542350328403,7.0,3.0,0,Suburbs,Poor,Property in location 292,85849,17.11724276862369,10135764.619135391,56.42403355573354,4,1.4142135623730951,5.509602443879604,1.532075140139295,49.0,2.6457513110645907,262766.53441198374,273523.7892738089,932815.7678706734,586,6367.343125397088,0.0,0.0,0.0,0.0,0.0,-0.7188014445418962,0.20724134864447236,-0.7170308416732535,-0.23046596673708591,-1.4725919545127153,1.4029420251649094,-1.061913167103641
294,212085.7886350683,3695.752870376516,1,2.836774452285534,68.0,3.0,1,Rural,Fair,Property in location 293,86436,17.146428199482248,13658589.278896257,60.79270408837327,1,1.0,8.047289293139892,1.6842726775334016,4624.0,8.246211251235321,267731.6944756149,265728.2894519788,1086551.3438906958,294,3695.752870376516,0.0,0.0,0.0,0.0,0.0,-0.7153373411947063,0.6247271393919079,-1.420002255078404,0.3448228032066604,0.6722268996046351,1.4029420251649094,0.9416965821485118
295,107177.23069334816,4162.464136258148,5,1.6392550260544245,89.0,0.0,1,Suburbs,Good,Property in location 294,87025,17.175564037317667,17326107.685635287,64.51716156386723,25,2.23606797749979,2.687157040444692,1.280333950988735,7921.0,9.433981132056603,262766.53441198374,266790.1207078561,1227926.9201961537,1475,20812.320681290737,0.0,0.0,0.0,0.0,0.0,-0.7118732378475164,1.0052239842598727,1.391883398542198,-1.0625133055379776,1.4106071608581492,-1.3263308565552216,0.9416965821485118
